year,fips_code,county_name,cropname,crop_category,yldunits,yield_value,prcp_1,prcp_2,prcp_3,prcp_4,prcp_5,prcp_6,prcp_7,prcp_8,prcp_9,prcp_10,prcp_11,prcp_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12,elev_r,slope_r,hzdept_r,hzdepb_r,ph1to1h2o_r,om_r,ec_r,cec7_r,awc_r,taxorder_Alfisols,taxorder_Aridisols,taxorder_Entisols,taxorder_Inceptisols,taxorder_Mollisols,taxorder_Vertisols,drainagecl_Moderately well drained,drainagecl_Poorly drained,drainagecl_Somewhat poorly drained,drainagecl_Well drained
2016,48175,GOLIAD,CORN,CEREAL GRAINS,BU / ACRE,102.2,2.3188876947877484,1.415468153800998,2.273529411764706,2.241965546455804,4.170947765212708,3.9627010537992233,2.619510854630393,2.8313762971054066,2.9892337807606264,2.407067627494457,1.8619219052893936,1.8907021393307728,18.013529411764704,20.064308681672024,23.902639296187683,26.58510638297872,29.94970414201184,32.55227963525836,33.78941176470588,34.85625,32.63424242424242,29.26480938416422,23.9388379204893,20.59149560117302,5.818823529411764,8.416883116883117,12.735483870967744,15.907294832826748,20.280654761904763,23.02857142857143,23.589117647058824,23.447904191616765,21.65766871165644,16.67741935483871,11.923333333333334,8.97565982404692,73.11749999999999,1.7325,0.0,27.9125,7.0525,1.81925,0.4662499999999999,16.88684210526316,0.130375,False,False,False,False,True,False,False,False,False,True
2015,48175,GOLIAD,CORN,CEREAL GRAINS,BU / ACRE,58.5,2.3188876947877484,1.415468153800998,2.273529411764706,2.241965546455804,4.170947765212708,3.9627010537992233,2.619510854630393,2.8313762971054066,2.9892337807606264,2.407067627494457,1.8619219052893936,1.8907021393307728,18.013529411764704,20.064308681672024,23.902639296187683,26.58510638297872,29.94970414201184,32.55227963525836,33.78941176470588,34.85625,32.63424242424242,29.26480938416422,23.9388379204893,20.59149560117302,5.818823529411764,8.416883116883117,12.735483870967744,15.907294832826748,20.280654761904763,23.02857142857143,23.589117647058824,23.447904191616765,21.65766871165644,16.67741935483871,11.923333333333334,8.97565982404692,73.11749999999999,1.7325,0.0,27.9125,7.0525,1.81925,0.4662499999999999,16.88684210526316,0.130375,False,False,False,False,True,False,False,False,False,True
2024,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,94.5,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2023,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,123.9,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2022,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,56.0,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2021,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,95.6,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2019,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,117.6,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2018,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,75.9,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2017,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,101.5,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2016,48177,GONZALES,CORN,CEREAL GRAINS,BU / ACRE,100.8,2.266575342465753,1.4540466392318243,2.420366277233976,3.525232774674115,5.458549686660698,2.836316113161132,1.875177743431221,3.2477556109725683,2.3451803482587064,3.335134281200632,1.9591666666666665,2.0434838296509765,17.554101221640487,19.131108829568788,24.208,27.024789522918617,30.856568364611256,34.125587703435805,35.823158828748895,36.564602587800366,33.70619946091644,29.376032315978456,23.139653512993263,20.017974452554743,4.301483420593368,6.492813141683778,11.567484105358764,14.60692883895131,19.712186379928315,22.88743218806509,23.75144927536232,23.618350324374425,20.980703336339044,15.344254937163376,10.5712077294686,7.270255474452554,143.02966101694915,3.360169491525424,0.0,30.94915254237288,6.924786324786325,1.526293103448276,1.1316239316239316,18.939285714285717,0.1339316239316239,True,False,False,False,False,False,False,False,False,True
2024,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,69.1,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2023,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,86.0,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2022,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,33.5,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2021,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,94.0,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2020,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,88.3,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2019,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,95.7,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2018,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,57.7,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2017,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,75.4,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2016,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,91.1,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2015,48187,GUADALUPE,CORN,CEREAL GRAINS,BU / ACRE,108.8,2.110771641206424,1.453174829157175,2.428356867779204,3.169594767889202,4.868038858530662,2.974312277126846,2.1332124546705016,2.559456008172647,2.4848228450555263,2.801093810320422,1.7608149632598529,2.0697055645596976,17.40324963072378,19.45314009661836,24.566715542522,27.465909090909093,31.01899852724595,34.34962063732929,36.30293255131964,36.89017595307918,34.22121212121212,29.742961876832844,23.16438791732909,19.854105571847505,4.048816568047338,6.446290322580646,11.155278592375366,14.497121212121211,19.172861356932152,22.43717754172989,23.443988269794723,23.40307917888563,21.00182094081942,15.60704845814978,10.479173290937997,6.8976539589442805,207.1368421052632,3.491228070175439,0.0,30.56140350877193,7.368421052631579,1.7868421052631578,0.8052631578947368,24.92678571428572,0.1356140350877193,False,False,False,False,False,True,False,False,False,True
2022,48209,HAYS,CORN,CEREAL GRAINS,BU / ACRE,30.1,2.80668798439109,2.0317118226600988,2.415201912858661,3.454542120704107,5.871962114924572,3.155807828056682,2.1090207683771074,3.000671212444065,3.644722045406323,3.913008973494476,2.1885101145242425,2.188890647254312,16.02507331378299,18.51161616161616,23.70384024577573,26.62968253968254,29.999706744868035,33.74136363636364,35.61407624633431,36.02966226138032,32.8080303030303,28.171114369501463,21.383666666666667,18.54384164222873,3.495894428152493,6.057239057239057,10.863287250384024,13.975079365079363,18.64472140762464,22.21575757575757,23.327565982404693,23.138179148311306,20.369393939393937,14.99633431085044,9.771166666666668,6.414369501466275,389.488,3.6538461538461537,0.0,32.31428571428572,7.592207792207793,1.619318181818182,0.7956989247311828,18.535714285714285,0.1385964912280702,False,False,False,False,True,False,False,False,False,True
2021,48209,HAYS,CORN,CEREAL GRAINS,BU / ACRE,92.0,2.80668798439109,2.0317118226600988,2.415201912858661,3.454542120704107,5.871962114924572,3.155807828056682,2.1090207683771074,3.000671212444065,3.644722045406323,3.913008973494476,2.1885101145242425,2.188890647254312,16.02507331378299,18.51161616161616,23.70384024577573,26.62968253968254,29.999706744868035,33.74136363636364,35.61407624633431,36.02966226138032,32.8080303030303,28.171114369501463,21.383666666666667,18.54384164222873,3.495894428152493,6.057239057239057,10.863287250384024,13.975079365079363,18.64472140762464,22.21575757575757,23.327565982404693,23.138179148311306,20.369393939393937,14.99633431085044,9.771166666666668,6.414369501466275,389.488,3.6538461538461537,0.0,32.31428571428572,7.592207792207793,1.619318181818182,0.7956989247311828,18.535714285714285,0.1385964912280702,False,False,False,False,True,False,False,False,False,True
2020,48209,HAYS,CORN,CEREAL GRAINS,BU / ACRE,109.4,2.80668798439109,2.0317118226600988,2.415201912858661,3.454542120704107,5.871962114924572,3.155807828056682,2.1090207683771074,3.000671212444065,3.644722045406323,3.913008973494476,2.1885101145242425,2.188890647254312,16.02507331378299,18.51161616161616,23.70384024577573,26.62968253968254,29.999706744868035,33.74136363636364,35.61407624633431,36.02966226138032,32.8080303030303,28.171114369501463,21.383666666666667,18.54384164222873,3.495894428152493,6.057239057239057,10.863287250384024,13.975079365079363,18.64472140762464,22.21575757575757,23.327565982404693,23.138179148311306,20.369393939393937,14.99633431085044,9.771166666666668,6.414369501466275,389.488,3.6538461538461537,0.0,32.31428571428572,7.592207792207793,1.619318181818182,0.7956989247311828,18.535714285714285,0.1385964912280702,False,False,False,False,True,False,False,False,False,True
2019,48209,HAYS,CORN,CEREAL GRAINS,BU / ACRE,105.0,2.80668798439109,2.0317118226600988,2.415201912858661,3.454542120704107,5.871962114924572,3.155807828056682,2.1090207683771074,3.000671212444065,3.644722045406323,3.913008973494476,2.1885101145242425,2.188890647254312,16.02507331378299,18.51161616161616,23.70384024577573,26.62968253968254,29.999706744868035,33.74136363636364,35.61407624633431,36.02966226138032,32.8080303030303,28.171114369501463,21.383666666666667,18.54384164222873,3.495894428152493,6.057239057239057,10.863287250384024,13.975079365079363,18.64472140762464,22.21575757575757,23.327565982404693,23.138179148311306,20.369393939393937,14.99633431085044,9.771166666666668,6.414369501466275,389.488,3.6538461538461537,0.0,32.31428571428572,7.592207792207793,1.619318181818182,0.7956989247311828,18.535714285714285,0.1385964912280702,False,False,False,False,True,False,False,False,False,True
2018,48209,HAYS,CORN,CEREAL GRAINS,BU / ACRE,70.0,2.80668798439109,2.0317118226600988,2.415201912858661,3.454542120704107,5.871962114924572,3.155807828056682,2.1090207683771074,3.000671212444065,3.644722045406323,3.913008973494476,2.1885101145242425,2.188890647254312,16.02507331378299,18.51161616161616,23.70384024577573,26.62968253968254,29.999706744868035,33.74136363636364,35.61407624633431,36.02966226138032,32.8080303030303,28.171114369501463,21.383666666666667,18.54384164222873,3.495894428152493,6.057239057239057,10.863287250384024,13.975079365079363,18.64472140762464,22.21575757575757,23.327565982404693,23.138179148311306,20.369393939393937,14.99633431085044,9.771166666666668,6.414369501466275,389.488,3.6538461538461537,0.0,32.31428571428572,7.592207792207793,1.619318181818182,0.7956989247311828,18.535714285714285,0.1385964912280702,False,False,False,False,True,False,False,False,False,True
2017,48209,HAYS,CORN,CEREAL GRAINS,BU / ACRE,99.8,2.80668798439109,2.0317118226600988,2.415201912858661,3.454542120704107,5.871962114924572,3.155807828056682,2.1090207683771074,3.000671212444065,3.644722045406323,3.913008973494476,2.1885101145242425,2.188890647254312,16.02507331378299,18.51161616161616,23.70384024577573,26.62968253968254,29.999706744868035,33.74136363636364,35.61407624633431,36.02966226138032,32.8080303030303,28.171114369501463,21.383666666666667,18.54384164222873,3.495894428152493,6.057239057239057,10.863287250384024,13.975079365079363,18.64472140762464,22.21575757575757,23.327565982404693,23.138179148311306,20.369393939393937,14.99633431085044,9.771166666666668,6.414369501466275,389.488,3.6538461538461537,0.0,32.31428571428572,7.592207792207793,1.619318181818182,0.7956989247311828,18.535714285714285,0.1385964912280702,False,False,False,False,True,False,False,False,False,True
2016,48209,HAYS,CORN,CEREAL GRAINS,BU / ACRE,82.4,2.80668798439109,2.0317118226600988,2.415201912858661,3.454542120704107,5.871962114924572,3.155807828056682,2.1090207683771074,3.000671212444065,3.644722045406323,3.913008973494476,2.1885101145242425,2.188890647254312,16.02507331378299,18.51161616161616,23.70384024577573,26.62968253968254,29.999706744868035,33.74136363636364,35.61407624633431,36.02966226138032,32.8080303030303,28.171114369501463,21.383666666666667,18.54384164222873,3.495894428152493,6.057239057239057,10.863287250384024,13.975079365079363,18.64472140762464,22.21575757575757,23.327565982404693,23.138179148311306,20.369393939393937,14.99633431085044,9.771166666666668,6.414369501466275,389.488,3.6538461538461537,0.0,32.31428571428572,7.592207792207793,1.619318181818182,0.7956989247311828,18.535714285714285,0.1385964912280702,False,False,False,False,True,False,False,False,False,True
2024,48255,KARNES,CORN,CEREAL GRAINS,BU / ACRE,62.4,1.9991869918699188,1.714100185528757,3.4132165605095546,3.638127090301004,5.07390625,3.3271739130434783,2.1463295269168023,3.037980769230769,2.8411092985318107,2.886283891547049,1.8994755244755244,1.92736660929432,14.28924731182796,17.17920353982301,22.11014705882353,25.350675675675674,29.39120234604106,33.333590138674886,35.165517241379305,35.077777777777776,32.13001686340641,27.40801886792453,20.748314606741573,17.024193548387096,0.8986774430565762,2.8799011532125207,8.123100775193798,11.823842065299925,17.126551724137933,21.41784615384616,22.9125,22.758064516129032,19.55181842916742,13.324411764705882,7.428062015503876,3.824925373134328,185.29206349206348,4.357142857142857,0.0,38.90476190476191,7.41774193548387,1.884237288135593,0.8999999999999999,22.95762711864407,0.1340322580645161,False,False,False,False,True,False,False,False,False,True
2023,48255,KARNES,CORN,CEREAL GRAINS,BU / ACRE,80.2,1.9991869918699188,1.714100185528757,3.4132165605095546,3.638127090301004,5.07390625,3.3271739130434783,2.1463295269168023,3.037980769230769,2.8411092985318107,2.886283891547049,1.8994755244755244,1.92736660929432,14.28924731182796,17.17920353982301,22.11014705882353,25.350675675675674,29.39120234604106,33.333590138674886,35.165517241379305,35.077777777777776,32.13001686340641,27.40801886792453,20.748314606741573,17.024193548387096,0.8986774430565762,2.8799011532125207,8.123100775193798,11.823842065299925,17.126551724137933,21.41784615384616,22.9125,22.758064516129032,19.55181842916742,13.324411764705882,7.428062015503876,3.824925373134328,185.29206349206348,4.357142857142857,0.0,38.90476190476191,7.41774193548387,1.884237288135593,0.8999999999999999,22.95762711864407,0.1340322580645161,False,False,False,False,True,False,False,False,False,True
2020,48255,KARNES,CORN,CEREAL GRAINS,BU / ACRE,71.1,1.9991869918699188,1.714100185528757,3.4132165605095546,3.638127090301004,5.07390625,3.3271739130434783,2.1463295269168023,3.037980769230769,2.8411092985318107,2.886283891547049,1.8994755244755244,1.92736660929432,14.28924731182796,17.17920353982301,22.11014705882353,25.350675675675674,29.39120234604106,33.333590138674886,35.165517241379305,35.077777777777776,32.13001686340641,27.40801886792453,20.748314606741573,17.024193548387096,0.8986774430565762,2.8799011532125207,8.123100775193798,11.823842065299925,17.126551724137933,21.41784615384616,22.9125,22.758064516129032,19.55181842916742,13.324411764705882,7.428062015503876,3.824925373134328,185.29206349206348,4.357142857142857,0.0,38.90476190476191,7.41774193548387,1.884237288135593,0.8999999999999999,22.95762711864407,0.1340322580645161,False,False,False,False,True,False,False,False,False,True
2017,48255,KARNES,CORN,CEREAL GRAINS,BU / ACRE,84.5,1.9991869918699188,1.714100185528757,3.4132165605095546,3.638127090301004,5.07390625,3.3271739130434783,2.1463295269168023,3.037980769230769,2.8411092985318107,2.886283891547049,1.8994755244755244,1.92736660929432,14.28924731182796,17.17920353982301,22.11014705882353,25.350675675675674,29.39120234604106,33.333590138674886,35.165517241379305,35.077777777777776,32.13001686340641,27.40801886792453,20.748314606741573,17.024193548387096,0.8986774430565762,2.8799011532125207,8.123100775193798,11.823842065299925,17.126551724137933,21.41784615384616,22.9125,22.758064516129032,19.55181842916742,13.324411764705882,7.428062015503876,3.824925373134328,185.29206349206348,4.357142857142857,0.0,38.90476190476191,7.41774193548387,1.884237288135593,0.8999999999999999,22.95762711864407,0.1340322580645161,False,False,False,False,True,False,False,False,False,True
2016,48255,KARNES,CORN,CEREAL GRAINS,BU / ACRE,95.2,1.9991869918699188,1.714100185528757,3.4132165605095546,3.638127090301004,5.07390625,3.3271739130434783,2.1463295269168023,3.037980769230769,2.8411092985318107,2.886283891547049,1.8994755244755244,1.92736660929432,14.28924731182796,17.17920353982301,22.11014705882353,25.350675675675674,29.39120234604106,33.333590138674886,35.165517241379305,35.077777777777776,32.13001686340641,27.40801886792453,20.748314606741573,17.024193548387096,0.8986774430565762,2.8799011532125207,8.123100775193798,11.823842065299925,17.126551724137933,21.41784615384616,22.9125,22.758064516129032,19.55181842916742,13.324411764705882,7.428062015503876,3.824925373134328,185.29206349206348,4.357142857142857,0.0,38.90476190476191,7.41774193548387,1.884237288135593,0.8999999999999999,22.95762711864407,0.1340322580645161,False,False,False,False,True,False,False,False,False,True
